processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
READ,museums,{},{},,1c1dc16c-1dd0-4fcc-ad68-658a8f5e780a,get museums in Paris,READ,museum,{},{'city': 'Paris'},1,SYNTHETIC
DELETE,museum,{},{},,d10d138b-a632-458e-8adc-5dc351c2c6d5,delete museum The Louvre,DELETE,museum,{},{'name': 'The Louvre'},1,SYNTHETIC
UPDATE,museum,{'museum': 'louvre'},{},,56acf364-bc88-457c-bc31-437f304dc947,"update museum The Louvre, set exhibits=Ancient Egypt",UPDATE,museum,{'exhibits': 'Ancient Egypt'},{'name': 'The Louvre'},2,SYNTHETIC
ADD,Eiffel_Tower,"{'name': 'Eiffel Tower', 'location': 'Paris'}",{},,ac598707-cfe3-46db-a508-70ed31a54684,"add monument with name=Eiffel Tower, location=Paris",ADD,monument,"{'name': 'Eiffel Tower', 'location': 'Paris'}",{},2,SYNTHETIC
READ,monuments,{},{},,67a0aa73-a7ed-4e62-9763-7578fddfa43e,show monuments in Paris,READ,monument,{},{'location': 'Paris'},1,SYNTHETIC
DELETE,monument,{},{},,d0b22bfd-9ed9-4eb1-9299-9282c684e13a,delete monument Eiffel Tower,DELETE,monument,{},{'name': 'Eiffel Tower'},1,SYNTHETIC
UPDATE,Eiffel_Tower,{None: 'tower'},{},,ade9344b-e220-4cc7-9112-a2e17f07be97,"update monument Eiffel Tower, set height=330m",UPDATE,monument,{'height': '330m'},{'name': 'Eiffel Tower'},2,SYNTHETIC
ADD,landmark,"{'name': 'Statue of Liberty', 'city': 'New York'}",{},,61133f9f-f126-4197-9c54-046875a22c5f,"add landmark with name=Statue of Liberty, city=New York",ADD,landmark,"{'name': 'Statue of Liberty', 'city': 'New York'}",{},2,SYNTHETIC
READ,landmarks,{'landmarks': 'in New York'},{},,6e120410-a591-432b-8487-5c7420e3418b,get landmarks in New York,READ,landmark,{},{'city': 'New York'},1,SYNTHETIC
DELETE,Statue_of_Liberty,{},{},,9489cd08-a206-4ef8-8a40-5a522de0ed4e,delete landmark Statue of Liberty,DELETE,landmark,{},{'name': 'Statue of Liberty'},1,SYNTHETIC
UPDATE,landmark,{'landmark': 'liberty'},{},,da3cbfbb-8006-4c28-8b0e-1a8577f13875,"update landmark Statue of Liberty, set year_built=1886",UPDATE,landmark,{'year_built': '1886'},{'name': 'Statue of Liberty'},2,SYNTHETIC
ADD,country,"{'name': 'Japan', 'capital': 'Tokyo'}",{},,a86f680b-f93f-47dd-bc91-0d4b98c1ea0b,"add country with name=Japan, capital=Tokyo",ADD,country,"{'name': 'Japan', 'capital': 'Tokyo'}",{},2,SYNTHETIC
READ,countries,{'capital': 'Tokyo'},{},,ad4de5bc-f698-4a3b-b8f5-fe55f88edf6f,show countries with capital Tokyo,READ,country,{},{'capital': 'Tokyo'},1,SYNTHETIC
DELETE,country,{},{},,17856b9a-710f-419c-ab8e-a217efb5d80b,delete country Japan,DELETE,country,{},{'name': 'Japan'},1,SYNTHETIC
UPDATE,country,{'country': 'japan'},{},,273336b5-7e7a-4b28-bff7-664b11838f80,"update country Japan, set population=125 million",UPDATE,country,{'population': '125 million'},{'name': 'Japan'},2,SYNTHETIC
ADD,city,"{'name': 'London', 'country': 'UK'}",{},,d00db2bf-abc4-45ca-b6a4-0dfc007ac594,"add city with name=London, country=UK",ADD,city,"{'name': 'London', 'country': 'UK'}",{},2,SYNTHETIC
READ,city,{},{},,890fa039-1810-433d-8462-f21542e350ff,get cities in UK,READ,city,{},{'country': 'UK'},1,SYNTHETIC
DELETE,city,{},{},,9395adb4-df9f-44f8-a87d-b6e1a9e292fa,delete city London,DELETE,city,{},{'name': 'London'},1,SYNTHETIC
UPDATE,city,{'city': 'london'},{},,9acdfd8b-114b-41d3-a363-9bc42817e8cc,"update city London, set population=9 million",UPDATE,city,{'population': '9 million'},{'name': 'London'},2,SYNTHETIC
ADD,person,"{'name': 'Alice', 'occupation': 'Engineer'}",{},,9a121331-ba44-4bf9-aad9-a25e270945d9,"add person with name=Alice, occupation=Engineer",ADD,person,"{'name': 'Alice', 'occupation': 'Engineer'}",{},2,SYNTHETIC
READ,engineers,{'engineers': ''},{},,588c88f4-c720-40dc-8849-691aa14b4176,show all engineers,READ,person,{},{'occupation': 'Engineer'},1,SYNTHETIC
UPDATE,,None,None,,6f1ebe00-7a19-4990-9e62-134bf70c14bb,"update person Alice, set age=30",UPDATE,person,{'age': '30'},{'name': 'Alice'},2,SYNTHETIC
ADD,animal,"{'species': 'Lion', 'habitat': 'Savanna'}",{},,13efc5cc-2ed1-4b57-b171-4febfa20ac1a,"add animal with species=Lion, habitat=Savanna",ADD,animal,"{'species': 'Lion', 'habitat': 'Savanna'}",{},2,SYNTHETIC
READ,animals,{'savanna': 'imals in Savanna'},{},,764aae64-b5ad-4a35-a784-a98dc2fd1467,get animals in Savanna,READ,animal,{},{'habitat': 'Savanna'},1,SYNTHETIC
DELETE,animal,{'lion': 'ete animal Lion'},{},,9e65ca65-f1b3-40df-b67b-79feaf83b8a9,delete animal Lion,DELETE,animal,{},{'species': 'Lion'},1,SYNTHETIC
UPDATE,animal,{'lion': 'ate animal Lion'},{'diet': 'carnivore'},,1394a4a6-05fe-45fb-9db9-a9006694a19b,"update animal Lion, set diet=carnivore",UPDATE,animal,{'diet': 'carnivore'},{'species': 'Lion'},2,SYNTHETIC
ADD,planet,"{'name': 'Mars', 'type': 'terrestrial'}",{},,527a80c6-c3f4-4b75-b78a-536281693692,"add planet with name=Mars, type=terrestrial",ADD,planet,"{'name': 'Mars', 'type': 'terrestrial'}",{},2,SYNTHETIC
READ,terrestrial,{'terrestrial_planets': ''},{},,507a2cf9-063f-40a6-9f1d-ebbcc45f86c8,show terrestrial planets,READ,planet,{},{'type': 'terrestrial'},1,SYNTHETIC
DELETE,planet,{},{},,22ede913-ac8d-4bc1-9ee7-581376a390b6,delete planet Mars,DELETE,planet,{},{'name': 'Mars'},1,SYNTHETIC
UPDATE,planet,{'planet': 'mars'},{},,c3d173ca-0a4b-4c53-b9be-75bb750d8eee,"update planet Mars, set moons=2",UPDATE,planet,{'moons': '2'},{'name': 'Mars'},2,SYNTHETIC
ADD,star,"{'name': 'Sun', 'type': 'G-type'}",{},,a24c7de6-ec1e-41f9-8d4c-7ad8f810075c,"add star with name=Sun, type=G-type",ADD,star,"{'name': 'Sun', 'type': 'G-type'}",{},2,SYNTHETIC
READ,G_type,{'g_type': 'type stars'},{},,3d519968-8d39-4c67-a0b4-4bb42c8fb203,get G-type stars,READ,star,{},{'type': 'G-type'},1,SYNTHETIC
DELETE,star,{},{},,e097d2d3-6092-4d7d-a8f9-53a8a0b6d12f,delete star Sun,DELETE,star,{},{'name': 'Sun'},1,SYNTHETIC
UPDATE,star,{'star': 'sun'},{},,a1f92970-9419-4439-9c08-f18ee5d72552,"update star Sun, set age=4.6 billion years",UPDATE,star,{'age': '4.6 billion years'},{'name': 'Sun'},2,SYNTHETIC
ADD,galaxy,"{'name': 'Milky Way', 'type': 'spiral'}",{},,ec791832-e807-4267-a688-c367dce9c69f,"add galaxy with name=Milky Way, type=spiral",ADD,galaxy,"{'name': 'Milky Way', 'type': 'spiral'}",{},2,SYNTHETIC
READ,spiral,{'spiral_galaxies': ''},{},,ebc033b9-b6f0-4a73-a3b6-d6ef487b69a2,show spiral galaxies,READ,galaxy,{},{'type': 'spiral'},1,SYNTHETIC
DELETE,galaxy,{},{},,9881b689-aade-47fc-b10e-1b77bbe18735,delete galaxy Milky Way,DELETE,galaxy,{},{'name': 'Milky Way'},1,SYNTHETIC
UPDATE,galaxy,{'galaxy': 'way'},{},,2e68f393-443f-43bf-9c09-8d8231b809e6,"update galaxy Milky Way, set diameter=100000 light-years",UPDATE,galaxy,{'diameter': '100000 light-years'},{'name': 'Milky Way'},2,SYNTHETIC
ADD,universe,{'theory': 'Big Bang'},{},,803c7fee-c351-4979-a1f8-260cefda7688,add universe with theory=Big Bang,ADD,universe,{'theory': 'Big Bang'},{},1,SYNTHETIC
READ,universe,{'big_bang': 'theory'},{},,e94175c7-4a27-4690-8ad1-ec43eb449300,get universe with Big Bang theory,READ,universe,{},{'theory': 'Big Bang'},1,SYNTHETIC
DELETE,universe,{'big_bang': 'theory'},{},,be5085a4-31b9-4adb-a0ec-5a844dbd5b58,delete universe with Big Bang theory,DELETE,universe,{},{'theory': 'Big Bang'},1,SYNTHETIC
UPDATE,universe,{'universe': 'bang'},{},,fd7dd489-47f7-4575-88c4-36448d7d905d,"update universe with Big Bang theory, set age=13.8 billion years",UPDATE,universe,{'age': '13.8 billion years'},{'theory': 'Big Bang'},2,SYNTHETIC
ADD,instrument,"{'type': 'Guitar', 'brand': 'Fender'}",{},,1ad6f4da-bf5a-471f-a237-29491cecf194,"add instrument with type=Guitar, brand=Fender",ADD,instrument,"{'type': 'Guitar', 'brand': 'Fender'}",{},2,SYNTHETIC
READ,Fender,{},{},,4a765b6b-8bf9-432c-a4c2-52e6eaa26442,show Fender guitars,READ,instrument,{},{'brand': 'Fender'},1,SYNTHETIC
DELETE,,None,None,,6ff22295-44c6-4cb3-a6bb-d01f1aca2792,delete instrument Guitar,DELETE,instrument,{},{'type': 'Guitar'},1,SYNTHETIC
UPDATE,instrument,{'guitar': 'e instrument Guitar'},{'strings': '6'},,8f4c50de-8a24-4c43-9084-2e1a317bf1cf,"update instrument Guitar, set strings=6",UPDATE,instrument,{'strings': '6'},{'type': 'Guitar'},2,SYNTHETIC
ADD,painting,"{'title': 'Mona Lisa', 'artist': 'Leonardo da Vinci'}",{},,2213db84-9edc-4a75-8e08-f48e18937508,"add painting with title=Mona Lisa, artist=Leonardo da Vinci",ADD,painting,"{'title': 'Mona Lisa', 'artist': 'Leonardo da Vinci'}",{},2,SYNTHETIC
READ,paintings,{},{},,ebc66af0-ce34-4fe2-864c-58a65b74088a,get paintings by Leonardo da Vinci,READ,painting,{},{'artist': 'Leonardo da Vinci'},1,SYNTHETIC
DELETE,painting,{},{},,a09cd0fb-93fb-4d8f-b2ad-056f308a5108,delete painting Mona Lisa,DELETE,painting,{},{'title': 'Mona Lisa'},1,SYNTHETIC
,,None,None,,2df2c634-3c7c-4080-9a22-d28cf9c9f70a,"update painting Mona Lisa, set year=1503",UPDATE,painting,{'year': '1503'},{'title': 'Mona Lisa'},2,SYNTHETIC
ADD,sculpture,"{'name': 'David', 'artist': 'Michelangelo'}",{},,736dd6a4-b0e9-4fec-9684-b61a1cf194ef,"add sculpture with name=David, artist=Michelangelo",ADD,sculpture,"{'name': 'David', 'artist': 'Michelangelo'}",{},2,SYNTHETIC
READ,sculptures,{},{},,807bf015-e758-408c-9710-c82527ded03e,show sculptures by Michelangelo,READ,sculpture,{},{'artist': 'Michelangelo'},1,SYNTHETIC
DELETE,sculpture,{},{},,0d925d1b-d078-49f5-91da-b664066cd8ba,delete sculpture David,DELETE,sculpture,{},{'name': 'David'},1,SYNTHETIC
UPDATE,sculpture,{'sculpture': 'david'},{},,2759b86b-dce9-49c0-81ff-2dc8a477561f,"update sculpture David, set material=marble",UPDATE,sculpture,{'material': 'marble'},{'name': 'David'},2,SYNTHETIC
ADD,student,"{'name': 'Emily', 'id': 'S001'}",{},,18774605-18f8-4431-bce6-d01f65c7f0db,"add a student with name=Emily, id=S001",ADD,student,"{'name': 'Emily', 'id': 'S001'}",{},2,SYNTHETIC
ADD,subject,"{'name': 'Chemistry', 'credits': '4'}",{},,beec14bc-a937-4cf2-b320-0739599ec26e,"add subject with name=Chemistry, credits=4",ADD,subject,"{'name': 'Chemistry', 'credits': '4'}",{},2,SYNTHETIC
ADD,teacher,"{'name': 'Maria', 'department': 'Physics'}",{},,25fd8077-d03f-4b8d-bb24-baadb7f3cc5c,"add teacher with name=Maria, department=Physics",ADD,teacher,"{'name': 'Maria', 'department': 'Physics'}",{},2,SYNTHETIC
ADD,outcome,{'category': 'Salary'},{},,a35de25e-49af-4c1e-b217-227b3d5b4e3c,"add outcome with category=Salary, amount=5000",ADD,outcome,"{'category': 'Salary', 'amount': '5000'}",{},2,SYNTHETIC
ADD,in,{'id': 'INV005'},{},,ddbea4af-bc1f-4a9c-b518-9ce8a49a81a9,"add invoice with id=INV005, total=250.75",ADD,invoice,"{'id': 'INV005', 'total': '250.75'}",{},2,SYNTHETIC
ADD,test,"{'subject': 'Math', 'grade': 'A'}",{},,a18fdbe8-2264-44a5-93ce-f25c596eba1b,"add test with subject=Math, grade=A",ADD,test,"{'subject': 'Math', 'grade': 'A'}",{},2,SYNTHETIC
DELETE,student,{'id': 'S001'},{},,e0fb6b2c-b57c-41bd-aac5-5690834bbb77,delete student id=S001,DELETE,student,{},{'id': 'S001'},1,SYNTHETIC
UPDATE,subject,{},None,,59a5c1c1-cfdd-4d05-b1ed-02e63d5e1a61,"update subject Chemistry, set description='Introductory Chemistry'",UPDATE,subject,{'description': 'Introductory Chemistry'},{'name': 'Chemistry'},2,SYNTHETIC
READ,teacher,{'physics': 'eachers from Physics department'},{},,e7465be1-b39d-4b31-99a0-5c4072f1ef83,show teachers from Physics department,READ,teacher,{},{'department': 'Physics'},1,SYNTHETIC
READ,outcomes,{'outcomes': 'with amount > 1000'},{},,797ea4ea-b1b9-4093-8057-720882afd97c,get outcomes with amount > 1000,READ,outcome,{},{'amount': '>1000'},1,SYNTHETIC
UPDATE,in,{'status': 'paid'},{'inv005': 'e invoice INV005'},,71e51246-c750-4a78-9875-feb34272854c,"update invoice INV005, set status=paid",UPDATE,invoice,{'status': 'paid'},{'id': 'INV005'},2,SYNTHETIC
ADD,article,{'article': 'ai'},{},,545e3c8a-a076-4eab-ab86-acb4b82fd1a2,"add article about AI, date=2024-01-15",ADD,article,"{'topic': 'AI', 'date': '2024-01-15'}",{},2,SYNTHETIC
DELETE,article,{'topic': 'AI'},{},,539c007f-51b6-496e-aaae-3e017e3a3331,delete article with topic AI,DELETE,article,{},{'topic': 'AI'},1,SYNTHETIC
UPDATE,article,{'author': 'John Doe'},{'date': '2024-01-15'},,1e6839d7-8379-4511-b51e-014ef8d290ad,"update article with date 2024-01-15, set author=John Doe",UPDATE,article,{'author': 'John Doe'},{'date': '2024-01-15'},2,SYNTHETIC
ADD,student,{'enrollment_date': '2023-09-01'},{},,2c857e3c-9169-4aca-95ee-cbf77ffc99e9,add a student with enrollment_date=2023-09-01,ADD,student,{'enrollment_date': '2023-09-01'},{},1,SYNTHETIC
ADD,course,{},{},,13aa0e69-12ab-479a-a02c-fa21c8948e6a,add course with instructor=Dr. Smith,ADD,course,{'instructor': 'Dr. Smith'},{},1,SYNTHETIC
ADD,book,{'978_0321765723': ''},{},,f9fe6a38-a2cf-494b-8650-06bd3a289b61,add book with ISBN=978-0321765723,ADD,book,{'ISBN': '978-0321765723'},{},1,SYNTHETIC
ADD,employee_id_EMP007,{'employee_id': 'EMP007'},{},,e974a1eb-d0cc-468f-a587-d4240f068aa6,add employee with employee_id=EMP007,ADD,employee,{'employee_id': 'EMP007'},{},1,SYNTHETIC
ADD,SKU,{},{},,08d427c9-0e0f-42d5-8d63-969a56b7b1ce,add product with SKU=SKU001,ADD,product,{'SKU': 'SKU001'},{},1,SYNTHETIC
ADD,customer_id_CUST003,{'customer_id': 'CUST003'},{},,193774ad-15f8-4440-82ff-4a449e4dc8e9,add customer with customer_id=CUST003,ADD,customer,{'customer_id': 'CUST003'},{},1,SYNTHETIC
ADD,Order,{'order_date': '2025-06-10'},{},,9b4b0cb5-67ef-4961-bcec-31be8382a188,add order with order_date=2025-06-10,ADD,order,{'order_date': '2025-06-10'},{},1,SYNTHETIC
ADD,project,{'start_date': '2025-01-01'},{},,7b2549be-243f-4e75-b6a7-d28cd46cd431,add project with start_date=2025-01-01,ADD,project,{'start_date': '2025-01-01'},{},1,SYNTHETIC
ADD,task,{},{},,03237960-6fa4-4bbd-b8c2-669113ac1144,add task with assigned_to=Alice,ADD,task,{'assigned_to': 'Alice'},{},1,SYNTHETIC
ADD,event,{'location': 'Conference Room A'},{},,41a4b257-1046-4e75-9519-552cf1d469ce,add event with location=Conference Room A,ADD,event,{'location': 'Conference Room A'},{},1,SYNTHETIC
ADD,feedback,{'source': 'website'},{},,734e03e8-45b5-4426-aa6e-9756f21e05d3,add feedback with source=website,ADD,feedback,{'source': 'website'},{},1,SYNTHETIC
ADD,user,{'role': 'admin'},{},,72e2f8f5-6e73-4296-9704-d281c3dc8c6a,add user with role=admin,ADD,user,{'role': 'admin'},{},1,SYNTHETIC
ADD,Report,{'generation_date': 'today'},{},,29442433-9b95-45a1-bd4c-b02983ae334b,add report with generation_date=today,ADD,report,{'generation_date': 'today'},{},1,SYNTHETIC
ADD,document,{'creation_date': '2024-05-20'},{},,9da323e2-6ee1-4f9a-8f9b-752cba0cad48,add document with creation_date=2024-05-20,ADD,document,{'creation_date': '2024-05-20'},{},1,SYNTHETIC
ADD,film,{'genre': 'Action'},{},,4dc6b843-8110-4f02-9240-43a6a8def981,add movie with genre=Action,ADD,movie,{'genre': 'Action'},{},1,SYNTHETIC
ADD,song,{'duration': '3:45'},{},,8f679b14-8c5a-4dba-a2c0-45f61ca80a82,add song with duration=3:45,ADD,song,{'duration': '3:45'},{},1,SYNTHETIC
ADD,album,{'genre': 'Pop'},{},,0813025a-3aed-4484-bdeb-5eacf5915477,add album with genre=Pop,ADD,album,{'genre': 'Pop'},{},1,SYNTHETIC
ADD,play,{'number_of_songs': '25'},{},,09d556e2-2716-46a4-8ce2-0be099ffdb26,add playlist with number_of_songs=25,ADD,playlist,{'number_of_songs': '25'},{},1,SYNTHETIC
ADD,podcast,{'category': 'Technology'},{},,d8f57f17-262d-4051-93a5-aa90ff4ce76f,add podcast with category=Technology,ADD,podcast,{'category': 'Technology'},{},1,SYNTHETIC
ADD,recipe,{'difficulty': 'medium'},{},,b1a4e370-bc39-4a1b-88ac-1d720eab97d4,add recipe with difficulty=medium,ADD,recipe,{'difficulty': 'medium'},{},1,SYNTHETIC
ADD,ingredient,{'storage_type': 'pantry'},{},,76fc91bb-40b9-4e77-8391-9429f940d5b2,add ingredient with storage_type=pantry,ADD,ingredient,{'storage_type': 'pantry'},{},1,SYNTHETIC
ADD,restaurant,{'capacity': '100'},{},,826be535-144e-490b-84ae-64c46a418b2a,add restaurant with capacity=100,ADD,restaurant,{'capacity': '100'},{},1,SYNTHETIC
ADD,car,{'color': 'red'},{},,c12035ec-892b-4565-bd7a-2cb63bde30c8,add car with color=red,ADD,car,{'color': 'red'},{},1,SYNTHETIC
ADD,house,{'area': '1500 sq ft'},{},,107ebb10-9df2-46bf-b292-8d84a30ca66d,add house with area=1500 sq ft,ADD,house,{'area': '1500 sq ft'},{},1,SYNTHETIC
ADD,vaccinated,{},{},,8989f667-4dde-46b0-ac66-e3c857e68d72,add pet with vaccinated=true,ADD,pet,{'vaccinated': 'true'},{},1,SYNTHETIC
ADD,plant,{'watering_frequency': 'weekly'},{},,7cb15bf9-73a5-4b6a-ad46-be32beae98d0,add plant with watering_frequency=weekly,ADD,plant,{'watering_frequency': 'weekly'},{},1,SYNTHETIC
ADD,computer,{},{},,ad327000-7ac5-44d8-b32d-f2a059a19ccf,add computer with OS=Windows,ADD,computer,{'OS': 'Windows'},{},1,SYNTHETIC
ADD,Verizon,{'carrier': 'Verizon'},{},,a2038bd2-a6bd-46ef-aa09-a91a2e64faa3,add phone with carrier=Verizon,ADD,phone,{'carrier': 'Verizon'},{},1,SYNTHETIC
ADD,app,{'energy_rating': 'A++'},{},,e052c8fa-0c18-4cc2-b3d2-e15a5aa53efd,add appliance with energy_rating=A++,ADD,appliance,{'energy_rating': 'A++'},{},1,SYNTHETIC
ADD,ad,{'brand': 'Levi's'},{},,9dc69c8e-6bfa-430c-ba76-24392a86d571,add clothing with brand=Levi's,ADD,clothing,{'brand': 'Levi\'s'},{},1,SYNTHETIC
ADD,foot,{'closure_type': 'laces'},{},,147f5a13-5739-42fd-9e52-4cba157b8cb9,add footwear with closure_type=laces,ADD,footwear,{'closure_type': 'laces'},{},1,SYNTHETIC
ADD,furniture,{'assembly_required': 'false'},{},,bf2a7483-87bd-4a63-a361-7a550808230d,add furniture with assembly_required=false,ADD,furniture,{'assembly_required': 'false'},{},1,SYNTHETIC
ADD,building,{'year_built': '1990'},{},,20318d5d-764b-4869-99f0-7d53c2ba3108,add building with year_built=1990,ADD,building,{'year_built': '1990'},{},1,SYNTHETIC
ADD,Wi_Fi,{'connectivity': 'Wi-Fi'},{},,da89d2df-227f-451e-ac3f-832527f54930,add device with connectivity=Wi-Fi,ADD,device,{'connectivity': 'Wi-Fi'},{},1,SYNTHETIC
ADD,software,{'developer': 'Adobe'},{},,28cc18d1-475d-48d5-a038-3dca0ba5e39e,add software with developer=Adobe,ADD,software,{'developer': 'Adobe'},{},1,SYNTHETIC
ADD,game,{'publisher': 'CD Projekt Red'},{},,c991e43a-a7a0-4225-848f-4a7d0161eb94,add game with publisher=CD Projekt Red,ADD,game,{'publisher': 'CD Projekt Red'},{},1,SYNTHETIC
ADD,console,{'release_date': '2020-11-12'},{},,09b5e76a-fa83-43b6-8171-a771983a0e18,add console with release_date=2020-11-12,ADD,console,{'release_date': '2020-11-12'},{},1,SYNTHETIC
ADD,artwork,{'medium': 'oil on canvas'},{},,0e87dd48-49fe-4004-9803-d551b7eff985,add artwork with medium=oil on canvas,ADD,artwork,{'medium': 'oil on canvas'},{},1,SYNTHETIC
ADD,museum,{'admission_fee': '20'},{},,d81791e6-4205-4972-a380-8cbe0c2f40df,add museum with admission_fee=20,ADD,museum,{'admission_fee': '20'},{},1,SYNTHETIC
ADD,monument,{},{},,0d61b1ee-2f6e-4b73-854b-5710147efbac,add monument with historical_significance=high,ADD,monument,{'historical_significance': 'high'},{},1,SYNTHETIC
ADD,landmark,{'visitor_count': '1000000'},{},,ee4765e8-742e-498e-aa60-9e4a05e4f814,add landmark with visitor_count=1000000,ADD,landmark,{'visitor_count': '1000000'},{},1,SYNTHETIC
ADD,country,{'currency': 'USD'},{},,c41b8a84-6fb4-4023-908f-b5ca74f59fd1,add country with currency=USD,ADD,country,{'currency': 'USD'},{},1,SYNTHETIC
ADD,city,{'timezone': 'GMT-5'},{},,0585788b-a294-4ee0-84f9-29cf6544f0eb,add city with timezone=GMT-5,ADD,city,{'timezone': 'GMT-5'},{},1,SYNTHETIC
ADD,person,{'hobby': 'reading'},{},,9fa9c386-6bd7-4dc5-99bf-79c06ea52c1f,add person with hobby=reading,ADD,person,{'hobby': 'reading'},{},1,SYNTHETIC
ADD,animal,{'average_lifespan': '15 years'},{},,6dd1a6cf-b42c-4afa-8767-f40dc14cd142,add animal with average_lifespan=15 years,ADD,animal,{'average_lifespan': '15 years'},{},1,SYNTHETIC
ADD,planet,{'atmosphere': 'CO2 rich'},{},,475aa145-3b8f-4c80-b413-f9a3bd7cb40e,add planet with atmosphere=CO2 rich,ADD,planet,{'atmosphere': 'CO2 rich'},{},1,SYNTHETIC
ADD,star,{'luminosity': 'high'},{},,3eb4da17-b9e5-4048-8820-a9cdd74ae23a,add star with luminosity=high,ADD,star,{'luminosity': 'high'},{},1,SYNTHETIC
ADD,galaxy,{'light_years': ''},{},,63deb73b-ba2a-4a69-bad8-261867cbf0a0,add galaxy with distance_from_earth=2.5 million light-years,ADD,galaxy,{'distance_from_earth': '2.5 million light-years'},{},1,SYNTHETIC
ADD,univers,{},{},,ecda34f0-5e56-4e2b-b9b8-98f238fec44c,add universe with dark_matter_percentage=27%,ADD,universe,{'dark_matter_percentage': '27%'},{},1,SYNTHETIC
ADD,instrument,{'manufacturer': 'Yamaha'},{},,9aec3eb2-8e78-41c3-8ded-857e5535a196,add instrument with manufacturer=Yamaha,ADD,instrument,{'manufacturer': 'Yamaha'},{},1,SYNTHETIC
ADD,Impressionism,{'style': 'Impressionism'},{},,345da27e-3a60-4b53-94fa-c06d8e6f4d4e,add painting with style=Impressionism,ADD,painting,{'style': 'Impressionism'},{},1,SYNTHETIC
ADD,sculpture,{'dimensions': '2m x 1m'},{},,8af78f7c-2443-433d-a43a-b00184c2a547,add sculpture with dimensions=2m x 1m x 1m,ADD,sculpture,{'dimensions': '2m x 1m x 1m'},{},1,SYNTHETIC
READ,student,{'age': ' 20'},{},,ddbcb77a-66a4-499f-ad32-fbd3388e87f0,show students with age > 20,READ,student,{},{'age': '>20'},1,SYNTHETIC
DELETE,subject,{'credits': '3'},{},,970852a2-ba35-4030-953e-c1d63d782f98,delete subjects with credits=3,DELETE,subject,{},{'credits': '3'},1,SYNTHETIC
UPDATE,teacher,"{'_': 'edu', 'status': 'active'}",{'email': 'domain'},,0190e1a1-c0ea-4206-9f1c-2e4149f97b25,"update teachers with email domain @university.edu, set status=active",UPDATE,teacher,{'status': 'active'},{'email_domain': 'university.edu'},2,SYNTHETIC
READ,outcomes,{'outcomes': 'for current month'},{},,74c5b923-d298-4061-937f-2a3a1c4bd87c,get outcomes for current month,READ,outcome,{},{'date': 'current month'},1,SYNTHETIC
ADD,in,{'due_date': '2025-07-31'},{},,92fd0071-ac19-4de9-b58c-c7188a3932e3,add invoice with due_date=2025-07-31,ADD,invoice,{'due_date': '2025-07-31'},{},1,SYNTHETIC
DELETE,tests,{'grade': 'F'},{},,ae15d51e-4b60-4efb-a85b-872100c66628,delete tests with grade=F,DELETE,test,{},{'grade': 'F'},1,SYNTHETIC
UPDATE,article,{'status': 'published'},{'author': 'Jane'},,b0ced6d2-5ccb-4ec6-a0df-70f80abb22a7,"update articles with author=Jane, set status=published",UPDATE,article,{'status': 'published'},{'author': 'Jane'},2,SYNTHETIC
READ,course,{'students': ''},{},,7e477795-fa7c-4a31-bda4-de950d617d73,show courses with less than 30 students,READ,course,{},{'number_of_students': '<30'},1,SYNTHETIC
DELETE,e_books,{},{},,a717196f-f4af-4a8c-8495-993cb5df503b,delete books published before 2000,DELETE,book,{},{'publication_year': '<2000'},1,SYNTHETIC
UPDATE,employees,{},None,,56adce2b-91e8-4131-b165-0c6a70166d92,"update employees with salary < 50000, set bonus=true",UPDATE,employee,{'bonus': 'true'},{'salary': '<50000'},2,SYNTHETIC
READ,product,{'rating': '4 stars'},{},,82af5a23-e519-4ae1-aa7b-9f7a923f9e48,get products with rating 4 stars,READ,product,{},{'rating': '4 stars'},1,SYNTHETIC
DELETE,customer,{'recent_orders': ''},{},,778a358f-8d0b-451e-9248-92ba008acdcc,delete customers with no recent orders,DELETE,customer,{},{'recent_orders': 'none'},1,SYNTHETIC
UPDATE,orders,{'status': 'pending'},{'fulfillment_date': 'tomorrow'},,7381c1ae-aa80-46f3-82e1-00fa7d6cbb7c,"update orders with status pending, set fulfillment_date=tomorrow",UPDATE,order,{'fulfillment_date': 'tomorrow'},{'status': 'pending'},2,SYNTHETIC
READ,project,{'quarter': ''},{},,7b520757-7cdb-47bc-9fb6-7062daaf79bd,show projects ending this quarter,READ,project,{},{'end_date': 'this quarter'},1,SYNTHETIC
DELETE,tasks,{'priority': 'low'},{},,0626786f-5a32-44a1-9c06-e5f2c65946a4,delete tasks with priority low,DELETE,task,{},{'priority': 'low'},1,SYNTHETIC
UPDATE,archived_true,{},None,,3331ae02-afbb-4ca1-8c04-304adc339c97,"update events with date in past, set archived=true",UPDATE,event,{'archived': 'true'},{'date': 'past'},2,SYNTHETIC
READ,feedback,{'negative_sentiment': ''},{},,cbeb3538-2f11-4bb5-857d-07996796f7a8,get feedback with negative sentiment,READ,feedback,{},{'sentiment': 'negative'},1,SYNTHETIC
DELETE,user,{'users': 'inactive for over a year'},{},,7e24288c-a185-4a99-bab1-4d12878145cc,delete users inactive for over a year,DELETE,user,{},{'last_login': '>1 year ago'},1,SYNTHETIC
